,word_guesses,first_pass,solution_words,solution
1226,tino;tini,LA tino VA N tini,Latino;vantini,Latino vantini
1227,mas;remo,A R mas ST remo,Armas;stremo,Armas stremo
1228,pazzo;arpa;orli,S pazzo L arpa N T orli,Spazzolar;piantroni,Spazzolar piantroni
1229,vini;colt,L O vini colt NI,Lovini;coltinti,Lovini coltinti
1230,narice;serio;fon;ali;iene;onda,U narice TT serio R fon V ali G iene onda I,Una;ricetts;erio;rfona;va;ligigienedonda;idà;I,Una ricetts erio rfona-va ligigienedonda idà I
1231,orchi;orate,B orchi E D orate,Borchié;dorate,Borchié dorate
1232,topi;ode;colo;liscio,A L topi AN ode L colo liscio,Altopiano;del;Colossi,Altopiano del Colossi
1233,caci;Loira;ore,A caci Loira F I ore,Accali;o;riferi,Accali o riferi
1234,anni;si;stive,P anni si S stive,Panni;sistive,Panni sistive
1235,Ra;Ra;ceri,G Ra MO ur Ra ceri VO,Gramoro;racerivo,Gramoro racerivo
1236,sci;Parigi;nidi;al;don,sci U Parigi O R nidi al don ZA,Sciupar;i;giornì;da;Londonza,Sciupar i giornì da Londonza
1237,volte;idolo;orti;canoe;conte,A volte idolo RIF orti F I canoe D E conte NO,A;volte;i;dolori;fortiﬁcanoe;de;conteno,A volte i dolori fortiﬁcanoe de conteno
1238,re;nero;In,T re nero nero In NTE,Tenero;neroine,Tenero neroine
1239,biliardo;orata;usa,CO biliardo P orata G usa,Cobili;ar;dopera;t;agusa,Cobili ar dopera t agusa
1240,vento;edera,O vento NC edera,Ovent;onc;edera,Ovent onc edera
1241,aromi;retto,B R aromi ST retto,Braro;mistretto,Braro mistretto
1242,si;re;ree,MU si re R ree S E,Musire;reesere,Musire reesere
1243,remo;dente,A remo U dente,Are;moduente,Are moduente
1244,ava;colo;ovino,TR ava colo NT ovino,Travacolo;noto;vino,Travacolo noto vino
1245,eco;dati;lieti,S eco dati M lieti,Seco;datimeli,Seco datimeli
1246,mine;in;nani,mine S in nani NT E,Minesina;nanniente,Minesina nanniente
1247,rosa;per,AL rosa per TI,Alrosa;perti,Alrosa perti
1248,peri;sci;abile,E S peri E N sci MIT abile,Esperienci;scientificabile,Esperienci scientificabile
1249,Maghreb;il;abili,A Maghreb V il L abili,Amaghe;rebilabili,Amaghe rebilabili
1250,Fand;re;lama;nana,Fand re lama nana,Fandrea;la;manana,Fandrea la manana
1251,nave;dati;zio,NO nave dati TA zio NI,Non;aver;datizionini,Non aver datizionini
1252,moro;rei;oli;roso,E moro rei N M oli GO roso,Emorore;in;modo;ligoroso,Emorore in modo ligoroso
1253,nemici;fienile,nemici fienile,Nemì;cifienile,Nemì cifienile
1254,oli;Todi;osti,IN oli N Todi C osti,Inolintodi;ci;osti,Inolintodi ci osti
1255,in;rana;nero,C in TU rana nero TTA,Cintura;nerotta,Cintura nerotta ttta
1256,piari;remo;re;nido;di,S piari remo re B RA nido di A,Spiariremore;brani;d;odià,Spiariremore brani d'odià
1257,pia;tesi;spade;antenne,pia CEN tesi GN O spade SS antenne,Piacente;signo;spadantenne,Piacente signo spadantenne
1258,cappa;scuola;ila;ori,TI cappa scuola LTR ila V ori,Tic;a;passo;lu;trali;avori,Tic a passo lu trali avori
1259,ostile;lis;Coco,L ostile lis Coco,Lo;stile;lisco,Lo stile lisco
1260,rana;date,UO rana L date,Uora;naldate,Uora naldate
1261,star;nave;mare;ora,AN star nave DO mare LI G ora,Anstar;navedo;maligora,Anstar navedo maligora
1262,pie;geco,pie T geco NE,Pietge;cone,Pietge cone
1263,tino;cetre;re,tino C cetre A T re,Tino;cetre;a;t;re,Tino-cetre: a tre
1264,balle;topo;ree,balle T topo R ree S E,Balletto;porreese,Balletto porreese
1265,arco;vi;seri,V arco RSA vi seri T A,Varcò;rassavire;si;terrata,Varcò rassavire si' terrata
1266,pirati;in,I S pirati in NI,Ispirati;inni,Ispirati inni
1267,lega;cotte;perito,lega D E cotte MA perito,Legadeco;te;maperito,Legadeco te maperito
1268,guida;usa,STI guida usa TI,Stiguidi;aus;atti,Stiguidi aus atti
1269,uova;rami,B uova rami C I,Buvora;mici,Buvora mici
1270,madide;rada,CLI madide G rada,Clima;di;degrada,Clima di degrada
1271,Taranto;rane;lago,S Taranto rane L lago RO,Starantò;ranello;l;agro,Starantò ranello l'agro
1272,peri;sta;tesi;diavolo,peri O DO sta tesi diavolo,Periodo;stasiediavolo,Periodo stasiediavolo
1273,stanza;teca;semi,stanza R teca CC A E semi,Stanzare;tacca;c;acesemi,Stanzare tacca c acesemi
1274,est;dito;pedine,T est A dito R pedine,Testa;di;torpedine,Testa di torpedine
1275,ananas;la;abili,C ananas NSI la abili,Cana;ansilabili,Cana ansilabili
1276,arti;topo;ree,P arti topo R ree SE,Partito;porreese,Partito porreese
1277,arco;aro;tini,C arco NT aro T tini,Carcontar;ortottini,Carcontar ortottini
1278,tiglio;orche,DI tiglio orche LE,Ditigli;orchele,Ditigli orchele
1279,rosa;redini;Cipro;si,ACC rosa redini NI Cipro PO si TI,Accroser;d;inini;cipropositi,Accroser d inini cipropositi
1280,prati;come;ali;amoroso;uniti;nera,prati come T ali O P E R amoroso uniti nera RIO,Pratico;metà;lo;per;a;moro;su;onirino,Pratico metà lo per a moro su onirino
1281,oli;stato,B R oli ME stato,Broli;meestato,Broli meestato
1282,api;cola;ori,U N api C cola T O R ori,Una;piccola;tororori,Una piccola tororori
1283,punti;in;la;Ra,S punti in NO: la T Ra,Spunti;inolatra,Spunti inolatra
1284,ala;odi;pino,M ala T odi DI pino,Malato;di;dipino,Malato di dipino
1285,naso;anitre;ante,U naso V R anitre PID ante,Una;sovrani;tridenti,Una sovrani tridenti
1286,tori;orso;duna;orme;sci,FI N tori M orso duna CO orme N sci Q U A,Fintò;rimorso;d;una;corromme;sciqua,Fintò rimorso d'una corromme sciqua
1287,cardi;ali;con;asce,cardi N ali I N con asce,Cardinali;in;conasce,Cardinali in conasce
1288,tra;prese;eco;etto,S tra prese ON eco R R etto,Strapreseone;corretto,Strapreseone corretto
1289,otto;da;uniti,otto da L I P uniti,Ottoda;lipuniti,Ottoda lipuniti
1290,medi;aspo,NO medi NG aspo,Nomi;d;ingaspo,Nomi d'ingaspo
1291,tinto;sale,PA tinto sale NNO,Pattin;tos;allenno,Pattin tos allenno
1292,Roma;tigli;Senna,COM Roma tigli D I S Senna TI,Comorat;gliodi;sensenati,Comorat gliodi sensenati
1293,camicia;volta;capi,DO camicia L volta capi T A,D;ocam;iciale;voltaci,D'ocamiciale voltaci
1294,arti;in;in,arti S T I in G lesinif,Artisti;inglesi;nini,Artisti inglesi nini
1295,edere;uovo,S edere RN uovo,Sedere;nuovo,Sedere nuovo
1296,con;in;tori,con QUI in RI tori,Conquiriti;ritori,Conquiriti ritori
1297,est;dio;aro,est dio aro,Estido;aroar,Estido aroar
1298,sala;ore;odori,IN sala T ore M odori,Insalato;re;modorici,Insalato re modorici
1299,Messico;raggio,COM Messico raggio SI,Commessi;coraggiosi,Commessi coraggiosi
1300,azione;tre;olle,azione S tre P olle,Azioneste;re;polle,Azioneste re polle
1301,aro;aperto;Era;remo;stie,ER aro S aperto LL Era remo L E stie,È;rosa;perto;lavorare;molesti,È rosa perto lavorare molesti
1302,la;tea,la I tea NA,Laité;anna,Laité anna
1303,meste;nemici;dio,R E meste nemici dio RA,Remeste;nemici;dio,Remeste nemici dio
1304,Milano;lime;di;ali,TA Milano CO lime di E V ali,Tamionmolime;dievali,Tamionmolime dievali
1305,Po;radici,AS Po radici RO,Asporadi;ciro,Asporadi ciro
1306,in;redi;ile;tra;asce,in C redi B ile S tra asce ON E,Incredibile;straccione,Incredibile straccione
1307,Po;aglio;lati,Po M aglio P E lati,Pomaglio;pelati,Pomaglio pelati
1308,geco;ami,DI geco ami G,Digeco;amiggi,Digeco amiggi
1309,olandese;da;nani,V I olandese da nani N TE,Violande;sedananite,Violande sedananite
1310,ala;tre;re;ago;nidi;mente,M ala T tre G re SS ago N nidi A mente,Malattre;greggio;dannidiamente,Malattre greggio dannidiamente
1311,api;cola;coti,U N api C cola M AN coti,Una;piccola;mancoti,Una piccola mancoti
1312,avo;Cipro;iene,T avo Cipro NCH iene RI,Tavoc;importa;i;neeri,Tavoc importa i neeri
1313,ara;gazze;Taro;orsi;Dante,UN ara gazze T Taro M orsi P I Dante,Una;ragazzetta;romorsi;pidiandente,Una ragazzetta romorsi pidiandente
1314,cibi;con;sol,cibi N con DO sol,Cibi;in;condosol,Cibi in condosol
1315,Parigi;aghi,COM Parigi RO V aghi,Compari;girovaghi,Compari girovaghi
1316,ali;dama;Ati,V ali dama Z I Ati VA,Valida;maziativa,Valida maziativa
1317,ala;tiara;spira;ori,M ala T tiara spira T ori A,Malatità;aspiratorià,Malatità aspiratorià
1318,iris;tomo;odori;arsi,M iris tomo D odori E N T arsi,Mir;isto;modo;d;ordinarsi,Mir isto modo d'ordinarsi
1319,ago;pane;liquefatto;la;tino,ago S pane liquefatto AL la tino NA,Agos;paneliquetto;alla;tinona,Agos paneliquetto alla tinona
1320,con;tante;per,I con S tante per,I;contrast;tener,I contrast tener
1321,fa;coppie,AF fa coppie D I,Affaco;piedi,Affaco piedi
1322,ossa;Mentone;nata,B ossa Mentone F FI nata,Bossa;mento;neffinata,Bossa mento neffinata
1323,rosa;sai;retti,SAN rosa S sai S T retti,Sanrosa;sassi;stretti,Sanrosa sassi stretti
1324,anca;medi;neri,C anca medi M A neri I,Canca;medianerii,Canca medianerii
1325,ibis;mina;arti;ari;sale;neri,C ibis mina P arti C OL ari SO sale neri NTI,Cibi;smani;particolari;solesanel;erintini,Cibi smani particolari solesanel erintini
1326,assi;ambi;esca,B assi B ambi N esca,Bassi;bambinesca,Bassi bambinesca
1327,sci;don;abile;eco,sci don abile B eco,Scientabile;beneco,Scientabile beneco
1328,oli;tea,V oli tea NTè,Voli;e;antette,Voli e' antette
1329,cardi;ali;con;asce,I cardi N ali A con asce,I;cardinale;a;conasce,I cardinale a conasce
1330,tino;tine,tino V A N tine,Tino;vanitine,Tino vanitine
1331,sole;eco;asce,sole N N eco N asce,Solenne;consacre,Solenne consacre
1332,lame;ci;ape;ciocco,lame ci C I N ape RI LDI ciocco,La;meccina;per;il;dicio,La meccina per il dicio
1333,nana;mani,U nana LIS mani,Una;nalismani,Una nalismani
1334,fetta;alloggio;tris;ceri;cieco;mais;corda,AF fetta alloggio R A tris ceri LB I cieco mais IS corda NO,Affetta;allò;gio;tra;risci;le;bicicie;si;sa;cordano,Affetta allò gio' tra risci le bicicie si sa cordano
1335,reni;tino,ME reni S tino,Mere;nistino,Mere nistino
1336,ile;Ares;tra;asce,R ile V Ares tra asce O NI,Rilevare;straccioni,Rilevare straccioni
1337,menisco;ape;ritornati,A menisco R ape B ritornati,Ameni;scorpa;bereturnati,Ameni scorpa bereturnati
1338,Berna;colo;Irlanda;odi;lenti;rose,TA Berna colo IN GH Irlanda T odi O lenti rose,Tabanercola;inghirlanda;to;dolenti;rose,Tabanercola inghirlanda to dolenti rose
1339,barra;ape;donato,barra GN ape MB I donato,Barragna;pemboidonato,Barragna pemboidonato
1340,vasca;rosa,PRO vasca B rosa,Prova;scabrosa,Prova scabrosa
1341,Aral;assi;Lazio,F Aral assi L Lazio NI,Far;alassi;llazioni,Far alassi llazioni
1342,Persia;Rabat;re,SA Persia R Rabat TA re,Sapersi;arrabbattare,Sapersi arrabbattare
1343,nari;cola,D E nari R cola NTI,Denari;ricolantini,Denari ricolantini
1344,sarde;neri;abili,L A sarde N neri G abili,Lasar;dennerigabili,Lasar dennerigabili
1345,ratto;tino;tini,ratto M tino V A N tini,Rattomti;novantini,Rattomti novantini
1346,ile;re;ali,F ile SM re DI ali,Files;merediali,Files merediali
1347,usto;orma;enzo,G usto SOF orma G enzo,Gustoso;formagenzo,Gustoso formagenzo
1348,epa;pelle,N epa pelle NI,Nepapeli;leni,Nepapeli leni
1349,sci;magi;abile,FOR sci M magi N abile,Forsi;comandabile,Forsi comandabile
1350,ratto;nemici,ratto nemici D I,Ratto;nemici,Ratto nemici
1351,di;Messico;mici,di Messico mici,Dimesse;cimici,Dimesse cimici
1352,tre;remo;dio,tre remo dio,Tremor;em;odio,Tremor em odio
1353,nero;va,nero va C O,Nero;va;coco,Nero va coco
1354,re;lago;coda;re,P re lago l coda L TA re,Prelag;logo;datare,Prelag logo' datare
1355,canoa;leva,V UL canoa leva TO,Vulcano;alevatò,Vulcano alevatò
1356,biscotti;epa,biscotti N T epa STO,Biscottine;pasto,Biscottine pasto
1357,oca;lima;rosa,L oca lima N rosa TI,Locali;mansionati,Locali mansionati
1358,gente;arca;rive,TO gente P arca S rive,Togé;t;eparcasi;verve,Togé t eparcasi verve
1359,fa;sol;nano;nati,fa sol nano nati,Fasolna;nonnati,Fasolna nonnati
1360,in;pinna;Ural,in pinna T Ural E,Inpin;naturale,Inpin naturale
1361,biliardo;oli,CO biliardo P oli,Cobili;ar;dopi,Cobili ar dopi
1362,ring;geco,ring HIE geco NE,Ringhiege;cogne,Ringhiege cogne
1363,menti;diva;ore,I N menti NTO diva L ore,Immentinti;no;valore,Immentinti no valore
1364,raffica;teda;mi,T raffica N teda R mi,Traficante;d;armi,Traficante d'armi
1365,orche;Venere,T orche ARU Venere,Torchear;ven;ener,Torchear ven ener
1366,ali;coni;Ciad;anche;sco,"M ali N coni Ciad DI, anche I sco I",Malinconici;cadidi;a;nascosti,Malinconici cadidi a' nascosti
1367,lava;mola;anche;oche;tesoro;ile,lava R O mola anche C I oche E I N tesoro B ile,L;avero;malano;che;ciò;che;è;nosteresorbi,L'avero malano che ciò che è nosteresorbi
1368,sporco;va;nord,DI sporco va nord INE,Dispor;cova;no;dine,Dispor cova no dine
1369,asso;zar;vano,asso N zar I M vano,Assonza;rimanovano,Assonza rimanovano
1370,Ra;chini,A D Ra S chini,Adaras;chiinini,Adaras chiinini
1371,in;aver;sta;i,in T aver D E sta mi i,Inttavare;dest;amici,Inttavare dest amici
1372,biscotti;ile;ottoni,biscotti N T ile C ottoni E,Biscottini;lecottone,Biscottini lecottone
1373,alato;di;di;cono,M alato di di cono,Malato;di;dicono,Malato di dicono
1374,unte;api;nodi;tra;asce,unte M api E nodi S tra asce O NI,Un;tema;pieno;di;strascioni,Un tema pieno di strascioni
1375,con;prime;cari,con S prime cari CI,Conspire;carici,Conspire carici
1376,re;arma;ori,AR re arma R ori S T I,Arrear;maroristi,Arrear maroristi
1377,su;cinese,su R A cinese,Sura;cinese,Sura cinese
1378,biliardo;oli,PE biliardo P oli,Pebili;ar;dopoli,Pebili ar dopoli
1379,dio;cere;in;cena,ME dio cere S S in S cena,Medioce;respingescena,Medioce respingescena
1380,sol;nari;con;asce,sol nari con asce,Solnari;conasce,Solnari conasce
1381,Taranto;rea;timo;oca,S Taranto rea BI timo LT oca RI,Starantore;abiti;molto;carì,Starantore abiti molto carì
1382,stole;eroe;renne,PA stole GG eroe renne N TE,Pasto;leggero;e;renneente,Pasto leggero e renneente
1383,magi;redini,IM magi redini E LI,Immagiride;niali,Immagiride niali
1384,visi;anche;esca,ME visi anche SI esca RSA,Mevisi;canche;escar,Mevisi canche escar
1385,mino;con;in;colomba,mino DO con V in colomba,Minod;onovincolomba,Minod onovincolomba
1386,si;otri;tino,si T otri E S tino,Sittorite;stinosi,Sittorite stinosi
1387,in;adipe;eco,in A C adipe B eco,Ina;cadipèbe;cocco,Ina cadipèbe cocco
1388,cero;epe;ari,BU cero T epe RB ari,Buceo;tener;per;bari,Buceo tener per bari
1389,colle;ras;mina,colle G IU ras mina LI,Collegi;usarminali,Collegi usarminali
1390,biliardo;ava;ria,E biliardo TUR ava ria,Ebila;di;ortura;varia,Ebila di ortura varia
1391,Alice;edera;divi,C Alice C edera divi NO,Calice;cedere;di;vino,Calice cedere di vino
1392,detti,coll'Iva detti N I,Colli;vadettini,Colli vadettini
1393,bar;nero;scia,bar nero VE scia TO,Barnero;vescicato,Barnero vescicato
1394,ara;gazze;topi;ittì;vate,UN ara gazze T T topi S ittì P I vate,Una;ragazzetto;pistitì;pivate,Una ragazzetto pistitì pivate
1395,oste;nero;nero;otto;oste,S oste nero nero otto MP oste,Sostener;onerato;tempo,Sostener onerato tempo
1396,pesi;carene,C pesi carene LE,Cespie;carene,Cespie carene
1397,stampa;nemici,E stampa nemici D I,Estampane;micidie,Estampane micidie
1398,camicia;teca;trama,U camicia N teca U trama,Ucam;icita;neutrala,Ucamicita neutrala
1399,nino;da;re;con;tanti;con;nino,nino da re IN con tanti conti TI,Nindare;in;contanti;conti;titi,Nindare in contanti conti titi
1400,disco;Achei;prime;ali,COM disco Z Achei M prime DI ali,Comdisozachei;primediali,Comdisozachei primediali
1401,gara;ore,DE gara R ore,Degar;arore,Degar arore
1402,guida;astri,STI guida L L astri,Stiguid;allastrati,Stiguid allastrati
1403,mani;lima;stalle,mani lima stalle,Manilima;stalle,Manilima stalle
1404,pelli;lepre;le;tasti,pelli CO lepre MI A le tasti S,Pellicole;premiali;e;tasti,Pellicole premiali e tasti
1405,stia;oca;letto;rape;colo,RE stia M oca U letto rape R I colo SA,Restiamo;caule;tora;per;icolosasa,Restiamo caule tora' per icolosasa
1406,ananas;tine;disco;ali;menta,C ananas NT A tine I disco UN T ali menta RI,Cana;santa;tie;discou;mentalità,Cana santa tie discou mentalità
1407,ava;nevi;strada,UN ava C AN nevi strada,Una;vacanna;vi;strada,Una vacanna vi strada
1408,arpie;geco,S C arpie geco NE,Scarpiegge;cogne,Scarpiegge cogne
1409,mina;topo;ree,mina T topo R ree SE,Minato;porreese,Minato porreese
1410,api;Ti;topi;tino,S api Ti M E topi S tino,Sapiti;meto;pistinino,Sapiti meto pistinino
1411,arco;raffica;tela;ante,N arco T raffica N tela TI T ante,Narcotraffica;centrale,Narcotraffica centrale
1412,zio;tre,zio tre NZ,Ziotre;no;zzio,Ziotre no zzio
1413,fa;sedia;amare,fa sedia L T amare A,Fase;di;alta;marea,Fase di alta marea
1414,Novara;redi,RIN Novara R redi,Rinnovar;arredi,Rinnovar arredi
1415,oca;albergo;Tell;dive,P oca T albergo Tell O dive R DI,Pocatabile;gote;molto;di;verdi,Pocatabile gote' molto di verdi
1416,auto;ari;molfi,S auto M ari molfi TO,Sauto-mario;molfito,Sauto-mario molfito
1417,remo;in;tennis,remo P R in CI tennis,Remo;princitenes,Remo princitenes
1418,stuoia;oca,DI stuoia ND oca,Dis;uoiandoca,Dis uoiandoca
1419,fa;ila,fa L ila TI,Falli;lati,Falli lati
1420,neri;star;Era,neri star Era,Nerista;rea,Nerista rea
1421,Ares;tra;asce,F Ares tra asce O NI,Fare;straasceoni,Fare straasceoni
1422,porta;armo;rive,AM porta P armo S rive,Ampo;tarpamor;sorrive,Ampo tarpamor sorrive
1423,edere;tea;Maradona,CHI edere tea Maradona,Chiederea;maradona,Chiederea maradona
1424,re;Libia;astri,re L Libia N C astri,Relibi;ancastri,Relibi ancastri
1425,esca;mora,VI esca mora TI,Vie;scamorati,Vie scamorati
1426,nasi;tiari;Cipro,U nasi MPA tiari Cipro CA,Una;simpatia;riciproca,Una simpatia riciproca
1427,tosa;rea;assi;tesi,FOR tosa rea L assi P O tesi,Fortosare;alassi;potesì,Fortosare alassi potesì
1428,adipe;cani,C adipe B cani,Cadipè;banci,Cadipè banci
1429,pira;schiena,pira LI schiena IE,Piralischi;e;natie,Piralischi e natie
1430,in;arsi;astuti,in C arsi astuti,Incarsi;astuti,Incarsi astuti
1431,cola;sorriso;pesi;uniti,S cola sorriso S pesi EP uniti,Scolar;sorriso;s;pesiuniti,Scolar sorriso s pesiuniti
1432,pastori;zarina;asce,pastori Z zarina UT O asce,Pastorizzer;in;autasce,Pastorizzer in autasce
1433,ananas;lati,C ananas N G E lati,Cana;sagnelati,Cana sagnelati
1434,rete;ananas;tic;etti;Po;iole,rete O S ananas T tic etti RE Po C C iole,Reeto;sananasti;ceti;tetire;p;occiole,Reeto sananasti ceti tetire p occiole
1435,topi;uniti;dea;ora,F O topi uniti dea N C ora,Foto;pini;uniti;dencor,Foto pini uniti dencor
1436,tina;sciarpe,FIS tina R sciarpe,Fistina;rischiare,Fistina rischiare
1437,ari;ali;lori,S ari ali C O lori,Sariali;c;olori,Sariali c olori
1438,con;qui;seduti;gabbiano,GIO: con D qui seduti gabbiano TI,Giocondi;quised;uggiani,Giocondi quised uggiani
1439,avi;messi,BR avi COM messi,Bravi;commessi,Bravi commessi
1440,arrivati;redini;vini,M arrivati LI O redini N O vini,Migratioli;redinonovini,Migratioli redinonovini
1441,tre;nodi;oca;tubi;liscio,tre nodi RE T oca tubi N G liscio,Treno;diretto;cavo;ingoloscio,Treno diretto cavo-ingoloscio
1442,balle;topo;ree,balle T topo R ree SE,Balletto;porreese,Balletto porreese
1443,vasca;Ate,UO vasca RT Ate,Uova;scartate,Uova scartate
1444,toni;Messi,toni D I Messi,Toni;disemessi,Toni disemessi
1445,alci;rotti,OR alci N rotti,Orale;cronotirti,Orale cronotirti
1446,oste;lepre;olio,UN oste RI lepre DO olio,Uno;sterile;predatorio,Uno sterile predatorio
1447,tacchi;Pippo;strali,tacchi Pippo strali,Tacchippi;postrali,Tacchippi postrali
1448,mino;Po,mino Po TE RE,Minop;opere,Minop opere
1449,mas;orme,T U mas N orme,Tumano;remo,Tumano remo
1450,ali;csi;Coco;mente,M ali N csi Coco M mente TO,Malincosci;commentato,Malincosci commentato
1451,stivale,stivale STI,Stiva;lesti,Stiva lesti
1452,oli;re,BR oli ST re,Broli;stretore,Broli stretore
1453,mina;Rabat,NO mina Rabat I,Nomina;rabati,Nomina rabati
1454,olle;Adige,C olle Adige TI,Colleadi;geti,Colleadi geti
1455,raffica;agile;petto,T raffica N agile S petto,Traficagile;spettatore,Traficagile spettatore
1456,con;asce;fa;mi,con asce fa mi,Conasce;famini,Conasce famini
1457,astaco;menti,V astaco D I menti,Vasca;codimenti,Vasca codimenti
1458,vera;orate;re;ali,A vera L orate re GE NI ali,Aver;alora;terre;geniali,Aver alora terre geniali
1459,conte;via;mini,conte via mini,Contenvi;aminimi,Contenvi aminimi
1460,ari;carena,S C ari carena VI,Scaricare;navi,Scaricare navi
1461,tino;ante,GOB tino V ante,Gobti;novanté,Gobti novanté
1462,ape;Cipro;china;Urali,C ape L Cipro N china T Urali,Capelci;pronchi;naturali,Capelci pronchi naturali
1463,lago;lama;tina,VA lago L lama T tina,Valag;ollà;mattina,Valag ollà mattina
1464,adorata;tra;asce,M adorata LIS tra asce O NI,Madorata;listrasceoni,Madorata listrasceoni
1465,Messico;ali;corte,Messico MUN ali corte S I,Messi;comunali;cortesi,Messi comunali cortesi
1466,oli;tasca;con,oli tasca con V I,Olita;scaconvi,Olita scaconvi
1467,Ares;di;libri,NOT Ares di I libri,Notare;diversi,Notare diversi
1468,nano;Tino;messi,UO nano S Tino messi,Unano;stinomessi,Unano stinomessi
1469,oca;barca;cane,B oca barca M AI cane,Boca;barca;maicanane,Boca barca maicanane
1470,dama;orata,LIN dama N orata,Linda;manorata,Linda manorata
1471,papi;arma;enti,papi R O L arma L enti,Papirolari;malenti,Papirolari malenti
1472,lastra;aperto;area;sano,lastra D aperto RN area C A sano,La;strada;per;Torena;a;Casano,La strada per Torena a Casano
1473,erba;ali,PES erba RV ali,Peserba;rvali,Peserba rvali
1474,mora;Anna,LA mora C Anna,L;amor;canna,L'amor canna
1475,alci;timoni;eco;corda;letto;mi,V alci S timoni ANZ eco N corda N letto mi O,Valci;stimonianzeco;condolente;molto;timino,Valci stimonianzeco condolente molto timino
1476,Erode;Arve;lato,PR Erode C Arve lato SA,Prerode;carvelato,Prerode carvelato
1477,orsi;cane;coda;nana,RI M orsi cane R I coda nana S,Rimorsica;nereci;d;ananas,Rimorsica nereci d'ananas
1478,in;ponte;cento;remo,in AL ponte cento remo S,Inalpo;tencent;remo,Inalpo tencent remo
1479,nodi;ari;vano,DI nodi T ari M vano,Dinodità;rimanovano,Dinodità rimanovano
1480,in;est;sili,M in L est RA sili ONE,Minestra;risolineone,Minestra risolineone
1481,favi;odori,S favi L L I odori,Sfavillio;d;ori,Sfavillio d'ori
1482,Ares;tra;asce;nidi;Talia,F Ares tra asce O nidi Talia NO,Fare;straccione;d;Italia,Fare straccione d'Italia
1483,star;dati;lista,star O dati M BO lista,Staroda;timbolista,Staroda timbolista
1484,qui;sci;fa,S qui sci fa V E,Squischia;vede,Squischia vede
1485,Oman;Isère;cera,D Oman D Isère DIS cera,Domandi;serdiscera,Domandi serdiscera
1486,ami;nari,E S ami nari B I,Esaminar;i;bi,Esaminar i bi
1487,signora;remo,DE signora IN remo,Design;ora;in;remo,Design ora in remo
1488,porta;di;zio,porta di zio N I,Port;adizionini,Port adizionini
1489,colpi;di;Maradona,colpi F di S Maradona,Colp;idismaradona,Colp idismaradona
1490,stanza;are;coccodrilli,stanza NAD are S coccodrilli SC A,Stan;anadare;s;coccodr;illisca,Stan anadare s'coccodrillisca
1491,raffica;est;taglia;ali,T raffica T est RA taglia PI T ali,Traficate;straccia;la;pittalina,Traficate straccia la pittalina
1492,onda;rea;orate;tempera,onda I rea L orate N tempera N ZE,Ondai;realo;tenperanzione,Ondai realo tenperanzione
1493,astaco;re;ali,GU astaco re B R ali,Gusta;corerbali,Gusta corerbali
1494,Pan;tende;ceri,Pan T tende L A ceri,Pantente;della,Pantente della
1495,onde;serio;oche;in;su;T;chiave,N onde A serio oche V in su T T o A T chiave,Non;dare;Ioche;vi;n;eserciovi;t;atchia,Non dare Ioche vi n'eserciovi tatiachia
1496,fontane;osti;gara,fontane N osti A gara TA,Fontana;non;siaga;rarefatta,Fontana non siaga rarefatta
1497,tessitrice;top;rotte;re,U tessitrice T top E rotte NE re,Utes;siti;cotte;rotterne,Utes siti cotte rotterne
1498,pinna;osti,pinna S C osti,Pin;nascosti,Pin nascosti
1499,lisca;testa,A lisca testa TTO,Aliscate;statto,Aliscate statto
1500,alto;deriso,alto deriso RSE,Alto;derisore,Alto derisore
1501,ascia;teca;gazze,UN ascia L teca gazze TT A,Una;scelta;gazzetta,Una scelta gazzetta
1502,assi;sole;palme,A L assi sole I T A palme,Alassi;solé;titapalme,Alassi solé titapalme
1503,con;echi;zio,con D echi zio NE,Condè;c;izione,Condè c'izione
1504,mori,VI mori,Vim;orio,Vim orio
1505,zaino;su;pera,RI zaino su pera T I,Rizain;osu;perati,Rizain osu perati
1506,in;scacchiere,in CI scacchiere R I,Incicchi;cheri,Incicchi cheri
1507,Po;topo;ree,Po R topo R ree S E,Porto;porreese,Porto porreese
1508,cane;tre;bruti,cane S tre bruti N E,Cansetre;br;utene,Cansetre br utene
1509,noia;Asti,noia NTI Asti TO,Noinatista;italiano,Noinatista italiano
1510,re;in,re MA R in O,Rem;arino,Rem arino
1511,eredi;in;colo;nate,OP eredi C in colo S A N nate,Operè;di;concolo;sannate,Operè di concolo sannate
1512,trono;col;nero,ME trono col R A nero,Metro;con;lo;ranero,Metro con lo ranero
1513,veli;di;Cina,A veli di Cina,Aveli;dicinana,Aveli dicinana
1514,pedali;re,CO P pedali TTA re,Copie;da;littere,Copie da littere
1515,alligatore;esca;tea,B alligatore S esca R tea,Balliga;torse;scarate,Balliga torse scarate
1516,tino;salate;ora,tino S salate N G ora,Tino;salata;neg;engora,Tino salata neg'engora
1517,unti;ciocco;Asti;uovo;arca,unti PO C ciocco Asti N uovo DI M arca,Un;tipo;co;coccoasti;nuovo;di;marca,Un tipo co coccoasti nuovo di marca
1518,dadi;aroma,dadi L IC aroma NA,Dadilica;romana,Dadilica romana
1519,biscotti;Eris;Otto,biscotti NT Eris Otto,Biscottine;rossiotto,Biscottine rossiotto
1520,posta;di,SA posta di O,Saposta;diò,Saposta diò
1521,inca;maglia,R inca maglia RDI,Rincagla;lire,Rincagla lire
