,word_guesses,first_pass,solution_words,solution
1209,Messico;menti,SOM Messico M menti,Sommesse;commenti,Sommesse commenti
1210,foca;Eva,foca C Eva LDE,Focace;valde,Focace valde
1211,rasate;rena,U N O rasate rena,Un;ora;saterna,Un'ora saterna
1212,Marino;in,CA Marino in DA,Cami;roinda,Cami roinda
1213,pioggia;sole,COP pioggia sole SI,Coppi;oghiassoli,Coppi oghiassoli
1214,son;la;lenti,MON: son la O lenti,Monsol;alententi,Monsol alententi
1215,re;odi;etto;tino,T re N odi R etto tino CCE,Treno;diretto;tino;CCEce,Treno diretto tino-CCEce
1216,su;la;si;Volga,"su DIC, la si Volga RI",Sudici;lasi;volgari,Sudici lasi volgari
1217,nari;posta;do;Cechia;lira,U nari S posta do L Cechia L MA lira,Una;risposta;molto;chiama;l;ira,Una risposta molto chiama l'ira
1218,papi;lepri,papi L lepri N DY,Papille;prindy,Papille prindy
1219,testa;para;est;ali,testa RA P para TI M est DI ali,Testar;apparti;mestdiali,Testar apparti mestdiali
1220,ila;sciarpe;Messico;letti,R ila sciarpe R Messico L letti V I,Rilasciar;permessi;collettivi,Rilasciar permessi collettivi
1221,Rabat;taglia,D U Rabat taglia,Dura;battaglia,Dura battaglia
1222,dio;creme;Cina,ME dio creme DI Cina LE,Mediocre;medicinale,Mediocre medicinale
1223,sano;cari;ami;tele;Franchi,PA sano cari C ami I L tele FO Franchi,Pasà;no-caricami;il;telefofranchi,Pasà no-caricami il telefofranchi!
1224,usci;rape;imo;ala,RI usci rape S imo R V ala,Riussia;p;esimorva;lalà,Riussia p esimorva lalà
1225,con;osa;amare,con CC osa amare N A,Concesso;amarena,Concesso amarena
1226,tino;tini,LA tino VA N tini,Latino;vantini,Latino vantini
1227,lance;remo,A R lance ST remo,Arlance;stremo,Arlance stremo
1228,pazzo;arpa;albi,S pazzo L arpa N T albi,Spazzolar;pantalbi,Spazzolar pantalbi
1229,calici;sciabola,L O calici sciabola NI,Locali;ciscibolani,Locali ciscibolani
1230,narice;amico;telegrafo;ali;iene;re,U narice TT amico R telegrafo V ali G iene re I,Una;ricetta;mi;corde;gr;fotografovagliene;re;Ieri,Una ricetta mi corde-gr fotografovagliene re Ieri
1231,orchi;orate,B orchi E D orate,Borchie;dorate,Borchie dorate
1232,topi;ode;colo;rado,A L topi AN ode L colo rado,Alto piano;del;Colorado,Alto piano del Colorado
1233,caci;Loira;ore,A caci Loira F I ore,Acacil;o;Rafael,Acacil o Rafael
1234,anni;di;ari,P anni di S ari,Panni;disassari,Panni disassari
1235,la;urala;mi,G la MO urala mi VO,Glamour;alamivo,Glamour alamivo
1236,sci;Parigi;nidi;va;tenore,sci U Parigi O R nidi va tenore ZA,Sciupar;i;giorni;di;valenza,Sciupar i giorni di valenza
1237,volte;idolo;orti;canoa;duca,A volte idolo RIF orti F I canoa D E duca NO,A;volte;i;dolori;fortificano;ad;educano,A volte i dolori fortificano ad educano
1238,re;Massimo;inquisizione,T re Massimo inquisizione NTE,Tremassi;moine,Tremassi moine
1239,lotto;olio;usa,CO lotto P olio G usa,Colotto;po;logusa;è;univa,Colotto po logusa è univa
1240,tram;rovo,O tram NC rovo,Otra;mnc;rovo,Otra mnc rovo
1241,odori;retto,B R odori ST retto,Brodo;ristretto,Brodo ristretto
1242,si;capo;tonache,MU si capo R tonache S E,Musica;portonachesi,Musica portonachesi
1243,rema;dente,A rema U dente,Are;maudite,Are maudite
1244,ava;mina;ovino,TR ava mina NT ovino,Travamina;noto;vino,Travamina noto vino
1245,ha;re;lieti,S ha re M lieti,Share;mlieiti,Share mlieiti
1246,mine;tra;iris,mine S tra iris NT E,Minestra;irsente,Minestra irsente
1247,tea;per,AL tea per TI,Alter;apeerti,Alter apeerti
1248,peri;sci;abile,E S peri E N sci MIT abile,Esperiensa;cimittabile,Esperiensa cimittabile
1249,Marocco;al;abili,A Marocco V al L abili,Amaroc;covallabili,Amaroc covallabili
1250,balle;re;lama;carena,balle re lama ca carena n a,Ballere;la;macacarena,Ballere la macacarena
1251,nave;restituiti;zio,NO nave restituiti TA zio NI,Non;avere;stituiti tazioni,Non avere stituiti tazioni
1252,duca;rei;olfatti;roso,E duca rei N M olfatti GO roso,Educare;in;molti;fattigoro,Educare in molti fattigoro
1253,nemici;bica,nemici bica,Nemici;bicausa,Nemici bicausa
1254,creme;Todi;osti,IN creme N Todi C osti,Incremento;di;costi,Incremento di costi
1255,in;rospo;nero,C in TU rospo nero TTA,Cintrue;spone;rottta,Cintrue spone rottta
1256,pipe;ancora;re;nido;di,S pipe ancora re B RA nido di A,Spipeancora;rebran;i;dodia,Spipeancora rebran i'dodia
1257,pia;tesi;calve;antenne,pia CEN tesi GN O calve SS antenne,Piacente;significo;calvessantenne,Piacente significo calvessantenne
1258,calce;scuola;ila;ori,TI calce scuola LTR ila V ori,Tic;a;lces;co;ullam;avori,Tic a lces co ullam avori
1259,ostile;Pi;coco,L ostile Pi coco,Lo;stile;picoco,Lo stile picoco
1260,vasca;vie,UO vasca L vie,Uova;scalvie,Uova scalvie
1261,zia;nave;risciacco;ora,AN zia nave DO risciacco LI G ora,Anziana;vedora;scioccoliga,Anziana vedora scioccoliga
1262,pie;ila,pie T ila NE,Pietil;analane,Pietil analane
1263,otre;cetre;re,otre C cetre A T re,Otte;cecet;re;a;tre,Otte-cecet:re a tre
1264,balle;topo;barre,balle T topo R barre S E,Balleto;popolarese,Balleto popolarese
1265,arco;sala;seri,V arco RSA sala seri T A,Varco;rassalaseri;Tita;Salseria,Varco rassalaseri Tita' Salseria
1266,pirati;in,I S pirati in NI,Ispirati;inni,Ispirati inni
1267,in;Pi;perito,in D E Pi MA perito,Indepima;per;Italo,Indepima per Italo
1268,cicerone;usa,STI cicerone usa TI,Sticicer;non;usati,Sticicer non usati
1269,occhi;rami,B occhi rami C I,Bocchi;ramici,Bocchi ramici
1270,madide;rada,CLI madide G rada,Clima;di;degrada,Clima di degrada
1271,Taranto;rane;lido,S Taranto rane L lido RO,Staranto;ranella;d;Ior,Staranto ranella d'Ior
1272,peri;la;dati;diavolo,peri O DO la dati diavolo,Periodo;ladatidìavolo,Periodo ladatidìavolo
1273,studio;bara;piedi,studio R bara CC A E piedi,Studio;barbara;c;caeppiedi,Studio barbara c caeppiedi
1274,est;dito;pedine,T est A dito R pedine,Testa;di;torpedine,Testa di torpedine
1275,ibisco;gli;abili,C ibisco NSI gli abili,Cibi;sconigliabili,Cibi sconigliabili
1276,arti;topo;tonache,P arti topo R tonache SE,Partito;portonacheSE,Partito portonacheSE
1277,rocca;ortica;tini,C rocca NT ortica T tini,Croccanti;corticatti,Croccanti corticatti
1278,lauro;pesci,DI lauro pesci LE,Dilaura;opesile,Dilaura opesile
1279,Iris;redini;Cipro;si,ACC Iris redini NI Cipro PO si TI,Acciriser;d;innicip;ropositi,Acciriser d innicip ropositi
1280,prati;come;rie;caro;usa;nera,prati come T rie O P E R caro usa nera RIO,Pratico;metrio;per;caroù;s;anera;ri;operazione,Pratico metrio per caroù s anera ri operazione
1281,olfatti;stato,B R olfatti ME stato,Brolf;attimestato,Brolf attimestato
1282,api;cola;tori,U N api C cola T O R tori,Una;piccola;torrettori,Una piccola torrettori
1283,tacchi;in;va;torno,S tacchi in NO: va T torno,Stacchi;inonauttorno,Stacchi inonauttorno
1284,otre;odi;pino,M otre T odi DI pino,Motret;od;idipino,Motret od idipino
1285,naso;anitre;ante,U naso V R anitre PID ante,Una;sorrani;trepidante,Una sorrani trepidante
1286,tori;orso;duna;scie;sci,FI N tori M orso duna CO scie N sci Q U A,Finto;rimorso;d;una;coscienza;squa,Finto rimorso d'una coscienza squa
1287,cardi;ali;con;asce,cardi N ali I N con asce,Cardinall;in;concanase,Cardinall in concanase
1288,tra;seghe;eco;etto,S tra seghe ON eco R R etto,Strasegheone;corretto,Strasegheone corretto
1289,van;da;usa,van da L I P usa,Vanda;Lipusa,Vanda Lipusa
1290,medi;ago,NO medi NG ago,Nome;d;ingagò,Nome d'ingagò
1291,tati;conto,PA tati conto NNO,Patati;con;tonno,Patati con tonno
1292,Parigi;olivi;Senna,COM Parigi olivi D I S Senna TI,Compari;giovani;dissennati,Compari giovani dissennati
1293,marito;volta;capi,DO marito L volta capi T A,D;Omar;Itolvolta;capità,D'Omar Itolvolta capità
1294,arti;in;les,arti S T I in G lesa IF,Artisti;inglesa;if,Artisti inglesa if
1295,aranci;uovo,S aranci RN uovo,Saranno;crini,Saranno crini
1296,con;via;tori,con QUI via RI tori,Conquistavi;arbitori,Conquistavi arbitori
1297,est;arco;ferro,est arco ferro,Estar;coferro,Estar coferro
1298,sala;astro;mi,IN sala T astro M mi,Insalata;st;romantica,Insalata st romantica
1299,messico;raggio,COM messico raggio SI,Commessi;coraggiosi,Commessi coraggiosi
1300,grilletto;tre;olle,grilletto S tre P olle,Grilletto;st;repolle,Grilletto st repolle
1301,aro;aperto;Era;remo;stie,ER aro S aperto LL Era remo L E stie,É;raro;sapè;rollera;remoleste,É raro sapè rollera remoleste
1302,fa;tea,fa I tea NA,Faité;ana,Faité ana
1303,cupe;nemici;dio,R E cupe nemici dio RA,Recupene;micidio;ria,Recupene micidio ria
1304,geneva;lime;di;ali,TA geneva CO lime di E V ali,Tagenevaco;lime dievali,Tagenevaco lime dievali
1305,fra;liane,AS fra liane RO,Asfralia;nero,Asfralia nero
1306,in;redi;ile;tra;falcetti,in C redi B ile S tra falcetti ON E,Incredibile;strafalcettione,Incredibile strafalcettione
1307,Po;oli;lati,Po M oli P E lati,Pomolipe;lati,Pomolipe lati
1308,geco;ami,DI geco ami G,Digeco;amigio,Digeco amigio
1309,van;da;whi,V I van da whi N TE,Vivanda;whintente,Vivanda whintente
1310,ala;re;re;aspo;tane;mente,M ala T re G re SS aspo N tane A mente,Malatre;gressa;spontaneamente,Malatre gressa spontaneamente
1311,api;cola;donna,U N api C cola M AN donna,Una;piccola;mandonna,Una piccola mandonna
1312,avo;Algeria;iene,T avo Algeria NCH iene RI,Tavola;gregaria;e;nieri,Tavola gregaria e nieri
1313,ara;gazze;Parma;otarde;Dante,UN ara gazze T Parma M otarde P I Dante,Una;ragazzetta;parmata;depidante,Una ragazzetta parmata depidante
1314,viveri;con;cromo,viveri N con DO cromo,Viver;in;condocromo,Viver in condocromo
1315,Paris;aghi,COM Paris RO V aghi,Compari;sorovaggi,Compari sorovaggi
1316,ali;lepri;Ati,V ali lepri Z I Ati VA,Valile;priziativa,Valile priziativa
1317,ala;tiare;scia;ori,M ala T tiare scia T ori A,Malattia;resciatoria,Malattia resciatoria
1318,Aida;tomo;odori;arsi,M Aida tomo D odori E N T arsi,Mai;dato;modo;d;orientarsi,Mai dato modo d'orientarsi
1319,collo;sacco;fuso;la;doga,collo S sacco fuso AL la doga NA,Collo;saccofuso;alla;dogana,Collo saccofuso alla dogana
1320,con;Ti;Mi,I con S Ti Mi,I;costimi;costumi,I costimi costumi
1321,fa;innamorati,AF fa innamorati D I,Affa;innamo;rati;dì,Affa innamo rati dì
1322,ossa;Novara;nata,B ossa Novara F FI nata,Bossa;nova;raffinata,Bossa nova raffinata
1323,rosa;sai;retti,SAN rosa S sai S T retti,Sanrosa;sassi;assretti,Sanrosa sassi assretti
1324,refe;medi;Grant,C refe medi M A Grant I,Crefe;mediamgranti,Crefe mediamgranti
1325,ibis;Rita;arti;ari;stanze;Rita,C ibis Rita P arti C OL ari SO stanze Rita NTI,Cibi;siria;particolare;sostenza;rienti,Cibi siria particolare sostenza rienti
1326,occhi;ambi;esca,B occhi B ambi N esca,Bocci;bambinesca,Bocci bambinesca
1327,per;don;abile;Ra,per don abile B Ra,Perdonabili;berra,Perdonabili berra
1328,oli;viola,V oli viola NTè,Voli;v;iolante,Voli v'iolante
1329,cardi;ali;con;lame,I cardi N ali A con lame,I;cardinale;i;nalame,I cardinale i nalame
1330,tino;tini,tino V A N tini,Tino;vantini,Tino vantini
1331,sole;eco;asce,sole N N eco N asce,Solenne;concorso,Solenne concorso
1332,lame;di;ape;pino,lame di C I N ape RI LDI pino,La;medicina;per;il;dipino,La medicina per il dipino
1333,miss;mani,U miss LIS mani,Umi;slishmani,Umi slishmani
1334,fetta;sala;tris;tede;conta;mais;corda,AF fetta sala R A tris tede LB I conta mais IS corda NO,Afferta;sala;rata;ris;tedele;bi;contamai;sia;sc;ordano,Afferta sala rata 'ris tedele bi contamai sia scordano
1335,Rita;tino,ME Rita S tino,Meri;tastino,Meri tastino
1336,ile;Ares;tra;seghe,R ile V Ares tra seghe O NI,Rilevare;strasegheoni,Rilevare strasegheoni
1337,menisco;ape;restituiti,A menisco R ape B restituiti,Ameni;scorape;bestituiti,Ameni scorape bestituiti
1338,Berna;colo;Irlanda;odi;lenti;rose,TA Berna colo IN GH Irlanda T odi O lenti rose,Tabernacoli;inghirlandati;od;iolenti;rose,Tabernacoli inghirlandati od iolenti rose
1339,asse;oca;arriano,asse GN oca MB I arriano,Assegno;cambiariano,Assegno cambiariano
1340,zampillo;rosa,PRO zampillo B rosa,Proza;millombrosa,Proza millombrosa
1341,Aral;ari;Lazio,F Aral ari L Lazio NI,Far;allari;llaizoni,Far allari llaizoni
1342,Persia;Rabat;re,SA Persia R Rabat TA re,Sapersi;arrabattere,Sapersi arrabattere
1343,nari;cola,D E nari R cola NTI,Denari;ricolanti,Denari ricolanti
1344,asce;spie;abili,L A asce N spie G abili,Laasce;nspiegabili,Laasce nspiegabili
1345,spia;tino;tini,spia M tino V A N tini,Spiamtino;vantini,Spiamtino vantini
1346,ile;in;ali,F ile SM in DI ali,File;smindiali,File smindiali
1347,usto;orma;Edo,G usto SOF orma G Edo,Gustoso;formaggeo,Gustoso formaggeo
1348,epa;lima,N epa lima NI,Nepalim;ani,Nepalim ani
1349,manti;magi;abile,FOR manti M magi N abile,Forma;timmaginabile,Forma timmaginabile
1350,topo;nemici,topo nemici D I,Topone;Michigan,Topone Michigan
1351,di;Messico;mici,di Messico mici,Dimessi;comici,Dimessi comici
1352,tre;arto;dio,tre arto dio,Trearto;di;odio,Trearto di odio
1353,Vittorio;la,Vittorio la C O,Vitt;or;Iolaco,Vittor Iolaco
1354,re;lago;L;re,P re lago L L TA re,Prelag;ollt;aretare,Prelag ollt'aretare
1355,canoa;leva,V UL canoa leva TO,Vulcano;aleatorio,Vulcano aleatorio
1356,nina;epa,nina N T epa STO,Ninante;pasto,Ninante pasto
1357,Parma;lima;siciliana,L Parma lima N siciliana TI,Lparma;liman siciliani,Lparma liman siciliani
1358,riva;anfore;coste,TO riva P anfore S coste,Tori;v;apandor;escoste,Tori v apandor escoste
1359,sol;dati;cigno;nati,sol dati cigno nati,Soldati;cignonati,Soldati cignonati
1360,la;aletta;Ussuri,la aletta T Ussuri E,Laale;tussurie,Laale tussurie
1361,lotto;oli,CO lotto P oli,Colotto;po;lìpoli,Colotto po lìpoli
1362,ring;rospo,ring HIE rospo NE,Ringhiero;spone,Ringhiero spone
1363,tinte;divo;ore,I N tinte NTO divo L ore,Intintento;di;voloare,Intintento di voloare
1364,raffica;teda;re,T raffica N teda R re,Traffican;t;edare,Traffican t'edare
1365,orchi;Venere,T orchi ARU Venere,Torchiar;uve;nere,Torchiar uve nere
1366,ali;coni;Ciad;come;Grant,"M ali N coni Ciad DI, come I Grant I",Malinconici;addii;c;omegraniti,Malinconici addii c'omegraniti
1367,lava;sega;also;oche;cella;ile,lava R O sega also C I oche E I N cella B ile,L;avaro;segala;molto;che;è;i;ncellabile,L'avaro segala molto che è ncellabile
1368,sporco;edizioni;sud,DI sporco edizioni sud INE,Dispor;coe;di;sudsine,Dispor coe di sudsine
1369,asse;zar;arco,asse N zar I M arco,Assezzo;rimarco,Assezzo rimarco
1370,di;chini,A D di S chini,Addisi;schinini,Addisi schinini
1371,in;essere;la;in,in T essere D E la m in i,Intessere;del;ammin,Intessere del ammin
1372,susan;ile;ottoni,susan N T ile C ottoni E,Susantile;cottonie,Susantile cottonie
1373,alato;di;di;fico,M alato di di fico,Malato;di;difico,Malato di difico
1374,unte;api;nodi;tra;loppe,unte M api E nodi S tra loppe O NI,Un;tema;pieno;di;straloppeoni,Un tema pieno di straloppeoni
1375,con;today;di,con S today di CI,Constato;dicerì,Constato dicerì
1376,re;mitra;ori,AR re mitra R ori S T I,Arrermi;traroristi,Arrermi traroristi
1377,via;cinese,via R A cinese,Via;racinese,Via racinese
1378,lotteria;oli,PE lotteria P oli,Pelotti;er;apoliti,Pelotti er apoliti
1379,dio;creme;in;cena,ME dio creme S S in S cena,Mediocre;messinscena,Mediocre messinscena
1380,sol;fa;con;lance,sol fa con lance,Solfaco;nclangente,Solfaco nclangente
1381,Trani;rea;salvia;oca,S Trani rea BI salvia LT oca RI,Stranire;abisa;lavoro;cari,Stranire abisa lavoro cari
1382,stole;eroe;Rita,PA stole GG eroe Rita N TE,Pasto;leggero;e;ritornante,Pasto leggero e ritornante
1383,magi;redini,IM magi redini E LI,Immagire;dinie,Immagire dinie
1384,mori;avi;cisterna,ME mori avi SI cisterna RSA,Memoria;visica;sternar,Memoria visica sternar
1385,Marino;con;in;arti,Marino DO con V in arti,Marina;doconvinarti,Marina doconvinarti
1386,lettera;otri;tino,lettera T otri E S tino,Letterato;triestino,Letterato triestino
1387,uni;industriosa;iei,uni A C industriosa B iei,Uni;acindust;rosaabi,Uni acindust rosaabi
1388,zanzara;epe;oche,BU zanzara T epe RB oche,Buzzan;zara;tè;perboche,Buzzan zara tè perboche
1389,colle;Piave;mina,colle G IU Piave mina LI,Collegi;upeveminali,Collegi upeveminali
1390,lotteria;ava;ria,E lotteria TUR ava ria,Elotte;ri;aturava;ria,Elotte ri aturava ria
1391,Alice;rovo;divi,C Alice C rovo divi NO,Calice;crovo;di;Vino,Calice crovo di Vino
1392,tinti,coll'Iva tinti N I,Collì;vintini,Collì vintini
1393,il;nero;scia,il nero VE scia TO,Ilnero;vesciatò,Ilnero vesciatò
1394,ara;gazze;orate;pesci;Dante,UN ara gazze T T orate S pesci P I Dante,Una;ragazzetta;rostate;spicipidante,Una ragazzetta rostate spicipidante
1395,oste;nero;nero;sei;oste,S oste nero nero sei MP oste,Sostenere;renorese;imposte,Sostenere renorese imposte
1396,oli;rena,C oli rena LE,Colire;nale,Colire nale
1397,stenografia;nemici,E stenografia nemici D I,Estenografia;nemici,Estenografia nemici
1398,marito;teca;tela,U marito N teca U tela,Uma;rito;nectau,Uma rito nectau
1399,Marino;da;re;tra;tanti;tra;Marino,Marino da re IN tra tanti tra ti Marinoa TI,Marinoda;re;intrattanti;tratti;marinai,Marinoda re intrattanti tratti marinai
1400,unica;ioni;oggi;ali,COM unica Z ioni M oggi DI ali,Comunicazioni;moderniali,Comunicazioni moderniali
1401,via;ore,DE via R ore,Deviar;ore,Deviar ore
1402,portiere;astri,STI portiere L L astri,Stipori;tereillastri,Stipori tereillastri
1403,mani;ruggine;spighe,mani ruggine spighe,Manirug;ginespi,Manirug ginespi
1404,pelli;lepre;tea;tastiera,pelli CO lepre MI A tea tastiera S,Pellecôle;premiate;a;tastieras,Pellecôle premiate a tastieras
1405,stia;araba;sala;rape;colo,RE stia M araba U sala rape R I colo SA,Restiamo;rabaù;sala;rap;ericolosa,Restiamo rabaù sala' rap ericolosa
1406,hibisco;tine;disco;ali;menta,C hibisco NT A tine I disco UN T ali menta RI,Chi;bisconta;in;economico;universitario,Chi bisconta in economico universitario
1407,ava;tute;solco,UN ava C AN tute solco,Una;vacante;su;telsolco,Una vacante su telsolco
1408,arpie;iguana,S C arpie iguana NE,Scarpiei;guanane,Scarpiei guanane
1409,mina;topo;orme,mina T topo R orme SE,Minato;porormese,Minato porormese
1410,api;do;Rita;tino,S api do M E Rita S tino,Sapido;meri;tastino,Sapido meri tastino
1411,arco;raffica;tela;ante,N arco T raffica N tela TI T ante,Narcotrafficante;latino,Narcotrafficante latino
1412,avo;tre,avo tre NZ,Avotre;ne;zanz,Avotre ne zanz
1413,fa;sedia;amare,fa sedia L T amare A,Fase;di;alta;marea,Fase di alta marea
1414,Vercelli;redi,RIN Vercelli R redi,Rinverce;lirredi,Rinverce lirredi
1415,avaro;stanza;Tell;dive,P avaro T stanza Tell O dive R DI,Pavarotti;stan;zannello;di;verdier,Pavarotti stan'zannello di verdier
1416,treno;ari;Salerno,S treno M ari Salerno TO,Strenomarì;salerno,Strenomarì salerno
1417,remare;in;pesca,remare P R in CI pesca,Rema;ripincipesca,Rema ripincipesca
1418,vasca;ariete,DI vasca ND ariete,Diva;scandariente,Diva scandariente
1419,fa;osso,fa L osso TI,Faloso;toti,Faloso toti
1420,maghi;Dean;Era,maghi Dean Era,Maghida;enera,Maghida enera
1421,Ares;tra;seghe,F Ares tra seghe O NI,Fare;strasegheoni,Fare strasegheoni
1422,piega;anfora;coste,AM piega P anfora S coste,Ampie;gappano;forasco,Ampie gappano forasco
1423,edere;mare;Messi,CHI edere mare Messi,Chiedere;maremessi,Chiedere maremessi
1424,re;Libia;astri,re L Libia N C astri,Rellibi;ancastri,Rellibi ancastri
1425,amo;mora,VI amo mora TI,Via;momorati,Via momorati
1426,nasi;mitre;Cipro,U nasi MPA mitre Cipro CA,Una;simpa;mitrecci,Una simpa mitrecci
1427,mare;rea;ari;tesi,FOR mare rea L ari P O tesi,Formare;realà;ripotesti,Formare realà ripotesti
1428,industriosa;oche,C industriosa B oche,Cinduri;soboce,Cinduri soboce
1429,fondamenta;schiena,fondamenta LI schiena IE,Fondamenta;l;ischiena,Fondamenta l ischiena
1430,in;assiri;dotti,in C assiri dotti,Incassi;ridotti,Incassi ridotti
1431,cola;riso;pesi;lesi,S cola riso S pesi EP lesi,Scolare;isospie;p;lezioni,Scolare isospie p lezioni
1432,pastori;zarina;lance,pastori Z zarina UT O lance,Pastorizzar;in;Australia,Pastorizzar in Australia
1433,hibisco;lati,C hibisco N G E lati,Chi;biscongela,Chi biscongela
1434,gol;ibisco;tic;once;si;iole,gol O S ibisco T tic once RE si C C iole,Golosi;biscotti;con;eresie;l;cacciò,Golosi biscotti con eresie l cacciò
1435,topi;congiunti;dea;ora,F O topi congiunti dea N C ora,Foto;pic;ongiunt;ideanca,Foto pic ongiunt ideanca
1436,Tina;sci,FIS Tina R sci,Fis tin;arscissi,Fis tin arscissi
1437,cani;rowan;lori,S cani rowan C O lori,Scaniro;w;ancolori,Scaniro w ancolori
1438,con;la;sedie;rondine,GIO: con D la sedie rondine TI,Giocondla;sedie;rondinetti,Giocondla sedie rondinetti
1439,avi;messi,BR avi COM messi,Bravi;commessi,Bravi commessi
1440,Pi;redini;conti,M Pi LI O redini N O conti,Multipioredini;nonconti,Multipioredini nonconti
1441,tre;nodi;tomo;scale;rado,tre nodi RE T tomo scale N I NG rado,Treno;diretto;molto;scalinigrado,Treno diretto molto-scalinigrado
1442,balle;topo;toghe,balle T topo R toghe SE,Balletto;portoghese,Balletto portoghese
1443,piede;Ate,UO piede RT Ate,Uopi;edertate,Uopi edertate
1444,la;Messi,la D I Messi,Ladi;messi,Ladi messi
1445,alci;navi,OR alci N navi,Oral;cinnavi,Oral cinnavi
1446,oste;lepre;rame,UN oste RI lepre DO rame,Uno;sterile;predorame,Uno sterile predorame
1447,tacchi;Giorgio;strali,tacchi Giorgio strali,Taccigio;rostriali,Taccigio rostriali
1448,Marino;poi,Marino poi TE RE,Marino;poitère,Marino poitère
1449,barche;orme,T U barche N orme,Tubar;chenorme,Tubar chenorme
1450,ali;coni;coco;mia,M ali N coni coco M mia TO,Malinconico;commiato,Malinconico commiato
1451,tino,tino STI,Tino;sti,Tino sti
1452,olfatti;retto,BR olfatti ST retto,Broffa;tistretto,Broffa tistretto
1453,mina;Rabat,NO mina Rabat I,Nomina;rabati,Nomina rabati
1454,olle;Garda,C olle Garda TI,Collegra;dati,Collegra dati
1455,raffica;teso;ala,T raffica N teso S ala,Traffican;tesosalà,Traffican tesosalà
1456,con;asce;sol;n,con asce sol n,Conascé;solnata,Conascé solnata
1457,astaco;menti,V astaco D I menti,Vasta;codimenti,Vasta codimenti
1458,vera;asce;gente;ali,A vera L asce gente GE NI ali,Aver;alasc;egen;tionali,Aver alasc egen tionali
1459,conte;via;mini,conte via mini,Contevia;minimi,Contevia minimi
1460,ari;rena,S C ari rena VI,Scarire;nave,Scarire nave
1461,barile;ante,GOB barile V ante,Gobba;rilevante,Gobba rilevante
1462,ape;Egitto;china;Urali,C ape L Egitto N china T Urali,Capelle;gittone;chinanturai,Capelle gittone chinanturai
1463,Gardo;lama;tina,VA Gardo L lama T tina,Vagar;dolle;mattina,Vagar dolle mattina
1464,ornata;tra;seghe,M ornata LIS tra seghe O NI,Mornatali;strassegheoni,Mornatali strassegheoni
1465,Messico;ali;corte,Messico MUN ali corte S I,Messi;comunalici;cortesi,Messi comunalici cortesi
1466,adipe;zip;coni,adipe zip coni V I,Adip;ezipconivi,Adip ezipconivi
1467,Ares;Ci;libri,NOT Ares Ci I libri,Notare;sciilibrì,Notare sciilibrì
1468,mini;tenco;messi,UO mini S tenco messi,Uomini;stencomessi,Uomini stencomessi
1469,oca;bagaglio;cane,B oca bagaglio M AI cane,Bocà;bagagl;omaiacane,Bocà bagagl omaiacane
1470,dama;orata,LIN dama N orata,Linda;Manorata,Linda Manorata
1471,papi;ogiva;enti,papi R O L ogiva L enti,Papirologi;valenti,Papirologi valenti
1472,lastra;aperto;area;Sal,lastra D aperto RN area C A Sal,La;strada;per;tornare;a;casa,La strada per tornare a casa
1473,pianta;ali,PES pianta RV ali,Pespian;tarvali,Pespian tarvali
1474,mora;Eva,LA mora C Eva,L;amor;aceva,L'amor aceva
1475,ariete;timoni;eco;corda;dimora;rari,V ariete S timoni ANZ eco N corda N dimora rari O,Varié;testimonianze;condannate;nel;Mondo,Varié testimonianze condannate nel Mondo
1476,Ati;Arve;Eva,PR Ati C Arve Eva SA,Pratica;revenue,Pratica revenue
1477,baracchini;topo;coda;nana,RI M baracchini topo R I coda nana S,Rimbarac;chini;t;orecodan,Rimbarac chini t'orecodan
1478,in;Arno;Ci;rema,in AL Arno Ci rema S,Inalar;nocire;mas,Inalar nocire mas
1479,versi;ari;atrio,DI versi T ari M atrio,Diversità;rimatario,Diversità rimatario
1480,ornata;est;forchi,M ornata L est RA forchi ONE,Morntale;strafocchione,Morntale strafocchione
1481,favi;nari,S favi L L I nari,Sfavilli;n;ari,Sfavilli n'ari
1482,Ares;tra;forchi;nidi;Talia,F Ares tra forchi O nidi Talia NO,Fare;straforchiò;n;Idalia,Fare straforchiò n'Idalia
1483,Pitt;dati;lista,Pitt O dati M BO lista,Pittoda;timbolista,Pittoda timbolista
1484,ci;sci;fa,S ci sci fa V E,Sciscifave;sempre,Sciscifave sempre
1485,Oman;Isère;terracotta,D Oman D Isère DIS terracotta,Domandi;seredisterracotta,Domandi seredisterracotta
1486,ami;nari,E S ami nari B I,Esamina;r;ibili,Esamina r ibili
1487,sposa;remare,DE sposa IN remare,Deposà;in;re;mare,Deposà in re mare
1488,ara;di;zio,ara di zio N I,Ara;dizionari,Ara dizionari
1489,gol;di;Messi,gol F di S Messi,Golf;dismessi,Golf dismessi
1490,finestra;in;oche,finestra NAD in S oche SC A,Fine;strana;d;insocia;scacca,Fine strana d'insocia scacca
1491,raffica;est;dedica;ali,T raffica T est RA dedica PI T ali,Trafficate;strade;di;capitali,Trafficate strade di capitali
1492,sub;rea;ari;tempera,sub I rea L ari N tempera N ZE,Subire;allari;nell'entemperanze,Subire allari nell'entemperanze
1493,astaco;re;ali,GU astaco re B R ali,Guasta;corebrali,Guasta corebrali
1494,Pan;rade;ceri,Pan T rade L A ceri,Pentrade;laceri,Pentrade laceri
1495,onde;nero;oche;in;su;tino;orto,N onde A nero oche V in su tino o A T orto,Non;dea;nero;oco;è;vincentino;o;atorto,Non dea nero oco è' vincentino o atorto
